REGULATOR	TARGET	REGULATOR-COM	TARGET-COM	VALUE
04398	06556	ARO80	06556	0.14881943865903433
04353	00585	CLR1	00585	0.14881943865903433
04353	05972	CLR1	05972	0.14881943865903433
04353	07650	CLR1	07650	0.14881943865903433
04184	01965	FZC47	01965	0.14881943865903433
03902	00268	RDS2	ILV2	0.14881943865903433
03902	01889	RDS2	01889	0.14881943865903433
03902	02590	RDS2	02590	0.14881943865903433
03902	02839	RDS2	02839	0.14881943865903433
03902	05162	RDS2	05162	0.14881943865903433
03902	06421	RDS2	06421	0.14881943865903433
03902	06650	RDS2	06650	0.14881943865903433
03902	07674	RDS2	07674	0.14881943865903433
03849	00141	ASG1	00141	0.14881943865903433
03849	04704	ASG1	04704	0.14881943865903433
03710	00363	ECM22	TCO6	0.14881943865903433
03710	00691	ECM22	00691	0.14881943865903433
03710	00851	ECM22	00851	0.14881943865903433
03710	03060	ECM22	03060	0.14881943865903433
03710	03728	ECM22	03728	0.14881943865903433
03710	03991	ECM22	03991	0.14881943865903433
03710	04849	ECM22	04849	0.14881943865903433
03710	05921	ECM22	05921	0.14881943865903433
03710	06814	ECM22	SXI1alpha	0.14881943865903433
03561	03491	FZC33	NDX3	0.14881943865903433
03409	00247	SKN7	LYS9	0.14881943865903433
03409	04585	SKN7	04585	0.14881943865903433
03409	05170	SKN7	PIP2	0.14881943865903433
03409	05724	SKN7	05724	0.14881943865903433
03409	06294	SKN7	06294	0.14881943865903433
03409	06645	SKN7	MTD1	0.14881943865903433
03115	02201	FZC46	02201	0.14881943865903433
03115	07870	FZC46	07870	0.14881943865903433
03018	06556	ASG101	06556	0.14881943865903433
02877	01854	FZC51	01854	0.14881943865903433
02877	02079	FZC51	02079	0.14881943865903433
02877	06000	FZC51	06000	0.14881943865903433
02774	06428	MAL13	OTU1	0.14881943865903433
02774	06917	MAL13	06917	0.14881943865903433
02700	00306	ZFC8	MTN2	0.14881943865903433
02566	05938	FKH2	05938	0.14881943865903433
02435	00542	BWC2	00542	0.14881943865903433
02435	05522	BWC2	05522	0.14881943865903433
02364	00172	FZC19	00172	0.14881943865903433
02322	04585	FZC17	04585	0.14881943865903433
02305	01781	FZC45	01781	0.14881943865903433
01977	00384	01977	00384	0.14881943865903433
01977	07844	01977	07844	0.14881943865903433
01883	04286	GAT8	04286	0.14881943865903433
01708	00194	GAT7	00194	0.14881943865903433
01708	01751	GAT7	01751	0.14881943865903433
01708	02735	GAT7	02735	0.14881943865903433
01708	03122	GAT7	03122	0.14881943865903433
01708	05573	GAT7	05573	0.14881943865903433
01708	05870	GAT7	05870	0.14881943865903433
01708	06023	GAT7	06023	0.14881943865903433
01708	07784	GAT7	07784	0.14881943865903433
01708	07875	GAT7	07875	0.14881943865903433
01626	02257	ADA2	02257	0.14881943865903433
01626	04566	ADA2	04566	0.14881943865903433
01454	00588	STE12alpha	00588	0.14881943865903433
01438	00129	SWI6	00129	0.14881943865903433
01438	05265	SWI6	05265	0.14881943865903433
01014	04215	ZFC4	MET3	0.14881943865903433
00883	00827	ECM2201	00827	0.14881943865903433
00883	01171	ECM2201	01171	0.14881943865903433
00883	03635	ECM2201	03635	0.14881943865903433
00883	03878	ECM2201	03878	0.14881943865903433
00883	06463	ECM2201	06463	0.14881943865903433
00828	07624	SIP401	07624	0.14881943865903433
00791	01079	HLH1	01079	0.14881943865903433
00791	03406	HLH1	SPP101	0.14881943865903433
00559	01718	BZP3	01718	0.14881943865903433
00559	06388	BZP3	06388	0.14881943865903433
00559	07030	BZP3	07030	0.14881943865903433
00514	01195	00514	01195	0.14881943865903433
00514	04274	00514	04274	0.14881943865903433
00514	04472	00514	04472	0.14881943865903433
00514	06165	00514	06165	0.14881943865903433
00514	06962	00514	06962	0.14881943865903433
00505	04875	FZC28	04875	0.14881943865903433
00193	00029	GAT1	00029	0.14881943865903433
00193	04774	GAT1	FZC26	0.14881943865903433
00193	05134	GAT1	05134	0.14881943865903433
00156	03064	SP1	03064	0.14881943865903433
00156	04222	SP1	04222	0.14881943865903433
00156	05591	SP1	05591	0.14881943865903433
00039	07865	ZFC6	07865	0.14881943865903433
01551	01014	GAT201	ZFC4	0.148688971996307
01551	01121	GAT201	01121	0.148688971996307
01551	02208	GAT201	02208	0.148688971996307
01551	02900	GAT201	02900	0.148688971996307
01551	06448	GAT201	06448	0.148688971996307
01551	07752	GAT201	GLF	0.148688971996307
05436	02867	05436	PLC1	0.14866546171319922
05436	06309	05436	06309	0.14866546171319922
05431	04101	RIM101	04101	0.14866546171319922
04594	02674	FZC27	02674	0.14866546171319922
04398	04756	ARO80	04756	0.14866546171319922
03902	07947	RDS2	07947	0.14866546171319922
03849	00576	ASG1	00576	0.14866546171319922
03409	03587	SKN7	03587	0.14866546171319922
03212	01594	HCM101	01594	0.14866546171319922
02877	05305	FZC51	05305	0.14866546171319922
01708	00332	GAT7	SIP4	0.14866546171319922
01626	01468	ADA2	01468	0.14866546171319922
00830	03199	FZC38	03199	0.14866546171319922
00828	05301	SIP401	CRN1	0.14866546171319922
00828	06603	SIP401	06603	0.14866546171319922
00514	04807	00514	FZC8	0.14866546171319922
07940	07945	BZP5	07945	0.1486125650325029
00559	05265	BZP3	05265	0.1486125650325029
05431	03401	RIM101	GAT203	0.1485779135628774
04176	02011	HSF2	02011	0.1485779135628774
03902	07962	RDS2	07962	0.14856258201898806
00156	07176	SP1	07176	0.14856258201898806
01438	01975	SWI6	01975	0.14855078919051984
07940	02674	BZP5	02674	0.14850885199432998
07940	06107	BZP5	06107	0.14850885199432998
07940	07573	BZP5	07573	0.14850885199432998
06762	01367	GAT204	01367	0.148477494716644
05222	06227	NRG1	06227	0.14844566583633406
04864	03107	CIR1	03107	0.148416519165039
06134	01816	BZP1	01816	0.1484042379204395
05380	05591	FZC44	05591	0.1484042379204395
05176	02850	HOB3	02850	0.1484042379204395
04774	02777	FZC26	PHO84	0.1484042379204395
03366	07683	ZNF2	07683	0.1484042379204395
01454	01487	STE12alpha	01487	0.1484042379204395
00514	05300	00514	05300	0.1484042379204395
05222	01627	NRG1	01627	0.14839845895767198
05222	02864	NRG1	02864	0.14839845895767198
05222	01847	NRG1	01847	0.148378074169159
07922	06818	FZC4	HAP1	0.1483556904423808
07901	01179	FZC29	01179	0.1483556904423808
07528	00861	07528	00861	0.1483556904423808
07528	03298	07528	03298	0.1483556904423808
06921	01964	HOB4	OPT1	0.1483556904423808
06921	04571	HOB4	04571	0.1483556904423808
06921	06578	HOB4	06578	0.1483556904423808
06871	01293	FZC41	01293	0.1483556904423808
06871	01593	FZC41	01593	0.1483556904423808
06871	05473	FZC41	05473	0.1483556904423808
06425	04758	PPR1	AMT2	0.1483556904423808
06327	00540	MIG1	00540	0.1483556904423808
06327	00707	MIG1	00707	0.1483556904423808
06327	00866	MIG1	00866	0.1483556904423808
06327	01056	MIG1	01056	0.1483556904423808
06327	01954	MIG1	01954	0.1483556904423808
06134	00541	BZP1	00541	0.1483556904423808
06134	00814	BZP1	00814	0.1483556904423808
06134	03132	BZP1	03132	0.1483556904423808
06134	03696	BZP1	03696	0.1483556904423808
06134	05738	BZP1	05738	0.1483556904423808
06134	06546	BZP1	06546	0.1483556904423808
06134	06915	BZP1	06915	0.1483556904423808
06134	07674	BZP1	07674	0.1483556904423808
06134	07853	BZP1	07853	0.1483556904423808
06097	03407	06097	03407	0.1483556904423808
05642	00393	FZC37	00393	0.1483556904423808
05538	04059	JJJ1	04059	0.1483556904423808
05538	04590	JJJ1	04590	0.1483556904423808
05538	05929	JJJ1	05929	0.1483556904423808
05436	00749	05436	00749	0.1483556904423808
05431	00025	RIM101	VCX1	0.1483556904423808
05431	02043	RIM101	02043	0.1483556904423808
05431	02364	RIM101	FZC19	0.1483556904423808
05431	04209	RIM101	04209	0.1483556904423808
05431	04911	RIM101	04911	0.1483556904423808
05431	05423	RIM101	05423	0.1483556904423808
05431	06808	RIM101	STE3alpha	0.1483556904423808
05431	06836	RIM101	06836	0.1483556904423808
05380	04486	FZC44	04486	0.1483556904423808
05375	00089	05375	00089	0.1483556904423808
05375	00590	05375	00590	0.1483556904423808
05375	00602	05375	00602	0.1483556904423808
05375	00811	05375	00811	0.1483556904423808
05375	02093	05375	02093	0.1483556904423808
05375	02421	05375	02421	0.1483556904423808
05375	06344	05375	06344	0.1483556904423808
05375	06414	05375	06414	0.1483556904423808
05255	00292	FZC2	00292	0.1483556904423808
05255	05801	FZC2	05801	0.1483556904423808
05255	06865	FZC2	06865	0.1483556904423808
05255	09006T0	FZC2	09006T0	0.1483556904423808
05176	04960	HOB3	04960	0.1483556904423808
05176	05170	HOB3	PIP2	0.1483556904423808
05176	07367	HOB3	07367	0.1483556904423808
05112	07735	FZC42	07735	0.1483556904423808
04895	01735	FZC3	01735	0.1483556904423808
04895	04818	FZC3	04818	0.1483556904423808
04774	03057	FZC26	03057	0.1483556904423808
04774	04742	FZC26	04742	0.1483556904423808
04637	00145	MBF1	00145	0.1483556904423808
04637	01965	MBF1	01965	0.1483556904423808
04630	02720	YAP2	02720	0.1483556904423808
04630	05045	YAP2	05045	0.1483556904423808
04594	00110	FZC27	HPI3	0.1483556904423808
04594	03781	FZC27	SAD1	0.1483556904423808
04588	04038	ERT1	04038	0.1483556904423808
04588	04677	ERT1	04677	0.1483556904423808
04588	07747	ERT1	07747	0.1483556904423808
04586	02777	HOB7	PHO84	0.1483556904423808
04583	00828	DDT1	SIP401	0.1483556904423808
04457	03910	FZC30	ITR6	0.1483556904423808
04398	02112	ARO80	02112	0.1483556904423808
04353	04523	CLR1	04523	0.1483556904423808
04352	02893	ZAP103	02893	0.1483556904423808
04352	04632	ZAP103	04632	0.1483556904423808
04176	01735	HSF2	01735	0.1483556904423808
04176	04100	HSF2	04100	0.1483556904423808
04176	06136	HSF2	06136	0.1483556904423808
04176	07831	HSF2	07831	0.1483556904423808
04012	00145	FZC18	00145	0.1483556904423808
04012	01293	FZC18	01293	0.1483556904423808
04012	07409	FZC18	RPO41alpha	0.1483556904423808
03998	02566	RLM1	FKH2	0.1483556904423808
03998	05854	RLM1	05854	0.1483556904423808
03998	07387	RLM1	07387	0.1483556904423808
03998	07826	RLM1	07826	0.1483556904423808
03914	01955	FZC14	01955	0.1483556904423808
03902	02102	RDS2	02102	0.1483556904423808
03902	04526	RDS2	04526	0.1483556904423808
03902	05302	RDS2	05302	0.1483556904423808
03741	04631	FZC31	RIK1	0.1483556904423808
03710	04889	ECM22	04889	0.1483556904423808
03710	07401	ECM22	07401	0.1483556904423808
03561	04504	FZC33	04504	0.1483556904423808
03409	04908	SKN7	CLR4	0.1483556904423808
03409	06252	SKN7	CCD6	0.1483556904423808
03409	06844	SKN7	06844	0.1483556904423808
03409	07519	SKN7	07519	0.1483556904423808
03401	04126	GAT203	04126	0.1483556904423808
03366	07917	ZNF2	07917	0.1483556904423808
03086	01171	FZC20	01171	0.1483556904423808
03086	05755	FZC20	05755	0.1483556904423808
02877	00575	FZC51	CAT3	0.1483556904423808
02877	01635	FZC51	01635	0.1483556904423808
02877	03242	FZC51	03242	0.1483556904423808
02877	03829	FZC51	03829	0.1483556904423808
02877	05277	FZC51	05277	0.1483556904423808
02877	06336	FZC51	06336	0.1483556904423808
02774	04308	MAL13	HAD1	0.1483556904423808
02774	04345	MAL13	ARO8001	0.1483556904423808
02774	05303	MAL13	ICL1	0.1483556904423808
02774	05890	MAL13	GPG2	0.1483556904423808
02700	00836	ZFC8	00836	0.1483556904423808
02700	02562	ZFC8	02562	0.1483556904423808
02476	04175	YRM101	04175	0.1483556904423808
02435	01954	BWC2	01954	0.1483556904423808
02435	04345	BWC2	ARO8001	0.1483556904423808
02305	02010	FZC45	02010	0.1483556904423808
01948	03894	FZC36	PDR802	0.1483556904423808
01889	06312	01889	06312	0.1483556904423808
01708	01954	GAT7	01954	0.1483556904423808
01708	02961	GAT7	02961	0.1483556904423808
01708	03084	GAT7	03084	0.1483556904423808
01708	03359	GAT7	03359	0.1483556904423808
01708	04126	GAT7	04126	0.1483556904423808
01626	02023	ADA2	02023	0.1483556904423808
01626	02563	ADA2	02563	0.1483556904423808
01626	03602	ADA2	03602	0.1483556904423808
01626	06056	ADA2	06056	0.1483556904423808
01626	06182	ADA2	06182	0.1483556904423808
01626	06503	ADA2	06503	0.1483556904423808
01626	06708	ADA2	06708	0.1483556904423808
01626	07813	ADA2	07813	0.1483556904423808
01014	04759	ZFC4	04759	0.1483556904423808
00883	07536	ECM2201	07536	0.1483556904423808
00791	05655	HLH1	CML1	0.1483556904423808
00791	07962	HLH1	07962	0.1483556904423808
00559	00173	BZP3	00173	0.1483556904423808
00559	02488	BZP3	02488	0.1483556904423808
00559	03014	BZP3	CAX4	0.1483556904423808
00559	05044	BZP3	05044	0.1483556904423808
00559	06557	BZP3	06557	0.1483556904423808
00514	02045	00514	02045	0.1483556904423808
00514	02593	00514	02593	0.1483556904423808
00514	03308	00514	03308	0.1483556904423808
00514	03408	00514	03408	0.1483556904423808
00514	03531	00514	03531	0.1483556904423808
00514	04041	00514	04041	0.1483556904423808
00514	04934	00514	04934	0.1483556904423808
00514	06558	00514	06558	0.1483556904423808
00514	06738	00514	06738	0.1483556904423808
00514	07317	00514	INP5202	0.1483556904423808
00514	07594	00514	07594	0.1483556904423808
00514	07817	00514	07817	0.1483556904423808
00460	06112	LIV1	06112	0.1483556904423808
00332	07635	SIP4	07635	0.1483556904423808
00193	00262	GAT1	00262	0.1483556904423808
00193	04725	GAT1	04725	0.1483556904423808
00193	06926	GAT1	06926	0.1483556904423808
00156	00250	SP1	00250	0.1483556904423808
00156	02011	SP1	02011	0.1483556904423808
00156	03964	SP1	03964	0.1483556904423808
06762	03813	GAT204	03813	0.148299634456635
06762	04397	GAT204	04397	0.148299634456635
05222	00269	NRG1	00269	0.14827126264572102
05222	02386	NRG1	02386	0.14827126264572102
05222	02301	NRG1	02301	0.148250758647919
05222	04882	NRG1	04882	0.148250758647919
05222	05806	NRG1	05806	0.148250758647919
05222	07669	NRG1	07669	0.148250758647919
07940	01498	BZP5	AKP2	0.14823187642642735
07940	03912	BZP5	LPI5	0.14823187642642735
07940	05571	BZP5	05571	0.14823187642642735
07940	06007	BZP5	06007	0.14823187642642735
03902	04637	RDS2	MBF1	0.1482262574645824
03059	05326	03059	05326	0.1482262574645824
02476	02345	YRM101	EED1	0.1482262574645824
06156	04736	FZC7	04736	0.14820257359759714
05375	06666	05375	06666	0.14820257359759714
04588	03728	ERT1	03728	0.14820114036604312
00841	07845	00841	07845	0.14820114036604312
00505	01456	FZC28	01456	0.14820114036604312
06156	03228	FZC7	03228	0.1482007269688667
05222	00191	NRG1	00191	0.148188054561615
05222	00359	NRG1	00359	0.148188054561615
05222	00608	NRG1	00608	0.148188054561615
05222	00651	NRG1	00651	0.148188054561615
05222	00680	NRG1	00680	0.148188054561615
05222	00707	NRG1	00707	0.148188054561615
05222	01155	NRG1	GUT1	0.148188054561615
05222	01465	NRG1	01465	0.148188054561615
05222	02027	NRG1	02027	0.148188054561615
05222	02050	NRG1	QDR1	0.148188054561615
05222	02079	NRG1	02079	0.148188054561615
05222	02305	NRG1	FZC45	0.148188054561615
05222	02306	NRG1	02306	0.148188054561615
05222	02540	NRG1	02540	0.148188054561615
05222	03155	NRG1	03155	0.148188054561615
05222	03389	NRG1	03389	0.148188054561615
05222	03559	NRG1	03559	0.148188054561615
05222	03956	NRG1	03956	0.148188054561615
05222	04026	NRG1	04026	0.148188054561615
05222	04536	NRG1	04536	0.148188054561615
05222	04616	NRG1	04616	0.148188054561615
05222	04903	NRG1	04903	0.148188054561615
05222	05113	NRG1	05113	0.148188054561615
05222	05158	NRG1	05158	0.148188054561615
05222	05288	NRG1	05288	0.148188054561615
05222	05583	NRG1	GCS1	0.148188054561615
05222	05831	NRG1	05831	0.148188054561615
05222	06206	NRG1	06206	0.148188054561615
05222	06308	NRG1	06308	0.148188054561615
05222	06419	NRG1	06419	0.148188054561615
05222	06538	NRG1	06538	0.148188054561615
05222	06776	NRG1	06776	0.148188054561615
05222	06935	NRG1	06935	0.148188054561615
05222	07539	NRG1	07539	0.148188054561615
07940	03561	BZP5	FZC33	0.14816684061032032
07922	00601	FZC4	CEL1	0.14816684061032032
07528	05468	07528	APN1	0.14816684061032032
06751	02169	HLH3	02169	0.14816684061032032
06751	03179	HLH3	03179	0.14816684061032032
06751	05472	HLH3	SPO11	0.14816684061032032
06751	06388	HLH3	06388	0.14816684061032032
06719	02660	FZC49	02660	0.14816684061032032
06483	06921	FZC25	HOB4	0.14816684061032032
06327	00828	MIG1	SIP401	0.14816684061032032
06327	03401	MIG1	GAT203	0.14816684061032032
05642	05112	FZC37	FZC42	0.14816684061032032
05538	04637	JJJ1	MBF1	0.14816684061032032
05392	02799	ZAP104	DAK202a	0.14816684061032032
05375	07456	05375	07456	0.14816684061032032
05255	00460	FZC2	LIV1	0.14816684061032032
05112	07826	FZC42	07826	0.14816684061032032
05049	05375	PIP201	05375	0.14816684061032032
04895	00692	FZC3	00692	0.14816684061032032
04895	06242	FZC3	CFT1	0.14816684061032032
04637	06314	MBF1	06314	0.14816684061032032
04583	03366	DDT1	ZNF2	0.14816684061032032
04583	05075	DDT1	05075	0.14816684061032032
04457	01885	FZC30	CID14	0.14816684061032032
04457	02208	FZC30	02208	0.14816684061032032
04457	02508	FZC30	02508	0.14816684061032032
04398	03389	ARO80	03389	0.14816684061032032
04353	00680	CLR1	00680	0.14816684061032032
04353	02654	CLR1	02654	0.14816684061032032
04353	05374	CLR1	05374	0.14816684061032032
04176	04324	HSF2	04324	0.14816684061032032
04012	05380	FZC18	FZC44	0.14816684061032032
04012	06698	FZC18	HAD9	0.14816684061032032
04012	07784	FZC18	07784	0.14816684061032032
03998	00586	RLM1	00586	0.14816684061032032
03902	00401	RDS2	00401	0.14816684061032032
03849	01079	ASG1	01079	0.14816684061032032
03849	08011	ASG1	08011	0.14816684061032032
03710	03431	ECM22	FZC48	0.14816684061032032
03561	02365	FZC33	02365	0.14816684061032032
03409	01714	SKN7	01714	0.14816684061032032
03336	07980	FZC50	07980	0.14816684061032032
03279	06327	CCD4	MIG1	0.14816684061032032
03212	07624	HCM101	07624	0.14816684061032032
03132	06000	03132	06000	0.14816684061032032
03115	02865	FZC46	02865	0.14816684061032032
03115	06388	FZC46	06388	0.14816684061032032
03115	07528	FZC46	07528	0.14816684061032032
03059	00786	03059	00786	0.14816684061032032
03059	01262	03059	GPB1	0.14816684061032032
03059	01877	03059	GUA1	0.14816684061032032
03018	04352	ASG101	ZAP103	0.14816684061032032
02877	06134	FZC51	BZP1	0.14816684061032032
02877	06617	FZC51	06617	0.14816684061032032
02774	04807	MAL13	FZC8	0.14816684061032032
02700	07948	ZFC8	07948	0.14816684061032032
02566	07876	FKH2	07876	0.14816684061032032
02516	02198	HLH5	02198	0.14816684061032032
02516	04280	HLH5	04280	0.14816684061032032
02476	00460	YRM101	LIV1	0.14816684061032032
02476	02176	YRM101	02176	0.14816684061032032
02435	03084	BWC2	03084	0.14816684061032032
02435	04588	BWC2	ERT1	0.14816684061032032
02322	04256	FZC17	LPI6	0.14816684061032032
02305	05941	FZC45	05941	0.14816684061032032
01889	04231	01889	04231	0.14816684061032032
01889	07638	01889	07638	0.14816684061032032
01438	00546	SWI6	CHS4	0.14816684061032032
01438	06115	SWI6	APH4	0.14816684061032032
01014	00030	ZFC4	00030	0.14816684061032032
00883	00399	ECM2201	00399	0.14816684061032032
00883	01954	ECM2201	01954	0.14816684061032032
00841	05089	00841	05089	0.14816684061032032
00830	03346	FZC38	BZP4	0.14816684061032032
00828	04558	SIP401	04558	0.14816684061032032
00791	00871	HLH1	CLR3	0.14816684061032032
00559	01454	BZP3	STE12alpha	0.14816684061032032
00514	04176	00514	HSF2	0.14816684061032032
00505	02005	FZC28	02005	0.14816684061032032
00460	02767	LIV1	02767	0.14816684061032032
00156	02364	SP1	FZC19	0.14816684061032032
00068	05916	00068	05916	0.14816684061032032
00031	00776	MLR1	MP88	0.14816684061032032
06871	02528	FZC41	02528	0.14815560759739338
07940	04405	BZP5	04405	0.14810636965677118
07922	02984	FZC4	02984	0.14810091806549935
06921	02011	HOB4	02011	0.14810091806549935
06921	07455	HOB4	07455	0.14810091806549935
06871	04072	FZC41	04072	0.14810091806549935
06327	00597	MIG1	DIP5	0.14810091806549935
06134	02031	BZP1	02031	0.14810091806549935
06134	07399	BZP1	07399	0.14810091806549935
05375	00386	05375	00386	0.14810091806549935
05375	00430	05375	00430	0.14810091806549935
05375	01288	05375	01288	0.14810091806549935
05375	05976	05375	05976	0.14810091806549935
05255	01333	FZC2	ALK1	0.14810091806549935
05176	01965	HOB3	01965	0.14810091806549935
04807	06472	FZC8	06472	0.14810091806549935
04807	07567	FZC8	07567	0.14810091806549935
04588	04217	ERT1	PCK1	0.14810091806549935
04588	07961	ERT1	07961	0.14810091806549935
04583	02476	DDT1	YRM101	0.14810091806549935
04176	04007	HSF2	04007	0.14810091806549935
04012	01959	FZC18	01959	0.14810091806549935
03998	06758	RLM1	06758	0.14810091806549935
03409	01354	SKN7	01354	0.14810091806549935
02774	01514	MAL13	01514	0.14810091806549935
02700	04704	ZFC8	04704	0.14810091806549935
02305	09010T0	FZC45	09010T0	0.14810091806549935
02066	09012T0	FZC13	09012T0	0.14810091806549935
01626	05522	ADA2	05522	0.14810091806549935
01626	05699	ADA2	05699	0.14810091806549935
01014	02660	ZFC4	02660	0.14810091806549935
00559	04793	BZP3	04793	0.14810091806549935
00514	01907	00514	01907	0.14810091806549935
00193	03894	GAT1	PDR802	0.14810091806549935
04583	01074	DDT1	01074	0.14804321282415372
05222	07938	NRG1	07938	0.14804232120513902
05222	07967	NRG1	07967	0.14804232120513902
06156	07725	FZC7	07725	0.1480138791283112
04630	04509	YAP2	04509	0.1480138791283112
01014	00850	ZFC4	00850	0.1480138791283112
02566	02749	FKH2	02749	0.14800326298340816
01626	06976	ADA2	FRE6	0.14797627038817265
06276	02558	CEP3	02558	0.14793611400094994
03902	01108	RDS2	DAL2	0.14793611400094994
03849	02552	ASG1	02552	0.14793611400094994
01626	01438	ADA2	SWI6	0.14793611400094994
00828	03746	SIP401	03746	0.14793611400094994
00460	04150	LIV1	04150	0.14793611400094994
07901	05678	FZC29	05678	0.14792611371072292
06921	06374	HOB4	06374	0.14792611371072292
06871	05538	FZC41	JJJ1	0.14792611371072292
06751	01907	HLH3	01907	0.14792611371072292
06751	03137	HLH3	PHO8501	0.14792611371072292
06483	00709	FZC25	00709	0.14792611371072292
06483	01144	FZC25	RPA70	0.14792611371072292
06339	02176	FZC35	02176	0.14792611371072292
06327	01658	MIG1	01658	0.14792611371072292
06156	01418	FZC7	01418	0.14792611371072292
06134	07868	BZP1	07868	0.14792611371072292
05538	06556	JJJ1	06556	0.14792611371072292
05431	02691	RIM101	02691	0.14792611371072292
05431	03314	RIM101	03314	0.14792611371072292
05380	02754	FZC44	02754	0.14792611371072292
05380	06930	FZC44	06930	0.14792611371072292
05380	07314	FZC44	07314	0.14792611371072292
05176	04895	HOB3	FZC3	0.14792611371072292
05112	07889	FZC42	07889	0.14792611371072292
04895	02427	FZC3	02427	0.14792611371072292
04841	06578	FZC43	06578	0.14792611371072292
04637	02220	MBF1	02220	0.14792611371072292
04630	05444	YAP2	05444	0.14792611371072292
04588	06242	ERT1	CFT1	0.14792611371072292
04398	05968	ARO80	CDC420	0.14792611371072292
03998	02050	RLM1	QDR1	0.14792611371072292
03914	01379	FZC14	01379	0.14792611371072292
03914	05305	FZC14	05305	0.14792611371072292
03902	02225	RDS2	EXG104	0.14792611371072292
03902	03318	RDS2	03318	0.14792611371072292
03902	03389	RDS2	03389	0.14792611371072292
03902	05820	RDS2	05820	0.14792611371072292
03849	01551	ASG1	GAT201	0.14792611371072292
03849	04668	ASG1	UBC12	0.14792611371072292
03710	00285	ECM22	00285	0.14792611371072292
03710	02934	ECM22	02934	0.14792611371072292
03710	04151	ECM22	04151	0.14792611371072292
03561	02982	FZC33	02982	0.14792611371072292
03561	06926	FZC33	06926	0.14792611371072292
03409	02539	SKN7	02539	0.14792611371072292
03409	05072	SKN7	05072	0.14792611371072292
03366	01890	ZNF2	MET6	0.14792611371072292
03059	03389	03059	03389	0.14792611371072292
03059	04355	03059	04355	0.14792611371072292
02877	04782	FZC51	PPU1	0.14792611371072292
02877	06835	FZC51	KRE61	0.14792611371072292
02700	03746	ZFC8	03746	0.14792611371072292
02305	04486	FZC45	04486	0.14792611371072292
01948	01272	FZC36	01272	0.14792611371072292
01889	07413	01889	NOG2	0.14792611371072292
01708	03930	GAT7	03930	0.14792611371072292
01626	00310	ADA2	00310	0.14792611371072292
01626	02044	ADA2	02044	0.14792611371072292
01626	03556	ADA2	03556	0.14792611371072292
01626	05306	ADA2	PTC701	0.14792611371072292
01626	05391	ADA2	05391	0.14792611371072292
01014	02574	ZFC4	02574	0.14792611371072292
00896	01299	FZC34	01299	0.14792611371072292
00883	04909	ECM2201	04909	0.14792611371072292
00883	06873	ECM2201	06873	0.14792611371072292
00871	04609	CLR3	AGO1	0.14792611371072292
00828	00587	SIP401	00587	0.14792611371072292
00828	01075	SIP401	01075	0.14792611371072292
00559	07802	BZP3	07802	0.14792611371072292
00514	03082	00514	03082	0.14792611371072292
00193	06574	GAT1	APP1	0.14792611371072292
00156	02509	SP1	02509	0.14792611371072292
00156	03929	SP1	CAS42	0.14792611371072292
05222	07862	NRG1	07862	0.147873640060425
07901	07624	FZC29	07624	0.14785794432093086
05112	04638	FZC42	04638	0.14785794432093086
03849	07955	ASG1	07955	0.14785794432093086
02877	02495	FZC51	02495	0.14785794432093086
00871	06931	CLR3	06931	0.14785794432093086
00828	04988	SIP401	04988	0.14785794432093086
07940	07387	BZP5	07387	0.14783340498862862
02774	00652	MAL13	00652	0.14780786566844148
01438	04602	SWI6	04602	0.14780786566844148
00039	03431	ZFC6	FZC48	0.14780786566844148
03741	05087	FZC31	05087	0.14780337572912294
01551	07961	GAT201	07961	0.147801280021667
02566	02563	FKH2	02563	0.14780080317239466
01438	01890	SWI6	MET6	0.14780080317239466
04895	01149	FZC3	01149	0.14779008489465972
04345	04338	ARO8001	04338	0.14779008489465972
02435	03005	BWC2	03005	0.14779008489465972
05835	00777	LIV3	00777	0.147786617279053
05835	05803	LIV3	05803	0.147786617279053
05222	00559	NRG1	BZP3	0.14777469635009802
05222	01726	NRG1	01726	0.147767245769501
06252	02712	CCD6	BUD32	0.14776365832359395
04837	07690	MLN1	07690	0.14771505858835435
07940	00668	BZP5	00668	0.14764692090465428
07940	02556	BZP5	02556	0.14764692090465428
07940	04041	BZP5	04041	0.14764692090465428
07940	05083	BZP5	05083	0.14764692090465428
07940	06494	BZP5	06494	0.14764692090465428
02476	07321	YRM101	07321	0.1476455990904124
05785	02553	STB4	02553	0.14762083823635264
04345	01891	ARO8001	01891	0.14762083823635264
07528	00738	07528	00738	0.1476109074647803
01438	02928	SWI6	02928	0.1476109074647803
04630	06298	YAP2	06298	0.14761054858224984
05222	06973	NRG1	06973	0.147607445716858
04837	05785	MLN1	STB4	0.1476058407294271
04345	06687	ARO8001	06687	0.14756213163401058
07940	01354	BZP5	01354	0.14753178598074365
07940	03369	BZP5	SWE102	0.14753178598074365
07901	06266	FZC29	06266	0.14753075742356495
07528	00726	07528	00726	0.14753075742356495
07528	06719	07528	FZC49	0.14753075742356495
07443	04855	HLH4	04855	0.14753075742356495
06751	04312	HLH3	MAN1	0.14753075742356495
06719	02810	FZC49	PUF4	0.14753075742356495
06483	01334	FZC25	01334	0.14753075742356495
06483	02944	FZC25	APH1	0.14753075742356495
06276	04567	CEP3	04567	0.14753075742356495
06252	00844	CCD6	00844	0.14753075742356495
06252	06014	CCD6	06014	0.14753075742356495
06156	07642	FZC7	07642	0.14753075742356495
