	REGULATOR	TARGET	VALUE
951188	CCD6	NOG2	0.308936643094862
1072506	NRG1	FPP1	0.30886059999465904
1018350	CCD6	CNAG_07951	0.3086958357972717
865559	ADA2	CNAG_06463	0.3082672903177699
660665	ZAP104	CNAG_04926	0.3071153094346941
936004	ERT1	CNAG_07124	0.3071153094346941
22868	RDS2	AOX1	0.3071153094346941
470364	CLR4	CNAG_03520	0.30679567446586337
374992	BWC2	CNAG_02822	0.30679567446586337
549988	FZC45	AKP3	0.30679567446586337
261323	FZC36	CNAG_01949	0.30679567446586337
161334	FZC30	CNAG_01210	0.3055315097178819
1065455	GAT201	MPD1	0.30526739358902005
949050	FZC35	CNAG_07399	0.305259054139118
608054	STB4	CNAG_04535	0.3051884643472831
1045584	LIV3	CNAG_00122	0.30514740943908697
1046273	LIV3	CNAG_00923	0.30514740943908697
1048831	LIV3	FNX1	0.30514740943908697
1049754	LIV3	CNAG_04876	0.30514740943908697
1049755	LIV3	CNAG_04877	0.30514740943908697
1050599	LIV3	CNAG_05833	0.30514740943908697
1062954	GAT201	CNAG_04562	0.30512064695358304
724912	FZC44	CNAG_05409	0.30500084442929914
1060708	GAT201	CNAG_01989	0.30496168136596696
1018745	FZC31	CNAG_07954	0.3045887052471628
839048	FZC7	CNAG_06271	0.3045326356985207
1013299	BZP1	CNAG_07905	0.3045326356985207
893323	ERT1	CNAG_06672	0.3045326356985207
410958	FZC20	CNAG_03084	0.3045326356985207
980934	ZFC8	CNAG_07650	0.3045326356985207
652919	SWI6	CNAG_04865	0.3045326356985207
764743	SWI6	CNAG_05699	0.3045326356985207
72215	BZP3	CNAG_00560	0.3045326356985207
710422	CNAG_00514	CNAG_05305	0.3045326356985207
85672	SP1	CNAG_00663	0.3037581570882288
720075	ADA2	ITR3	0.30362617089757943
51404	SP1	CNAG_00407	0.30362617089757943
620165	GAT1	CNAG_04632	0.30358238253750625
287037	CNAG_02603	CNAG_02132	0.3035735098120812
897857	HLH5	CNAG_06706	0.3035735098120812
1053014	GAT204	CNAG_00919	0.30290573835372897
920463	LIV1	CNAG_06875	0.3028021301621112
842531	ERT1	CNAG_06296	0.3025388523717906
1092153	CIR1	CNAG_07405	0.302429437637329
28414	FZC42	AMT1	0.3020498619801371
914209	ADA2	CNAG_06823	0.30166136950589784
1092653	CIR1	CNAG_08005	0.301224291324615
28580	STB4	CNAG_00236	0.3012041569409382
157046	ARO8001	CNAG_01180	0.3006051254421134
805842	CNAG_05375	CNAG_06009	0.3005500190171652
201245	RDS2	CNAG_01511	0.3005500190171652
141376	ADA2	CNAG_01076	0.3005500190171652
1059649	GAT201	CNAG_00794	0.30049061775207503
1061559	GAT201	CNAG_02983	0.30049061775207503
1076378	NRG1	CNAG_04472	0.30042672157287603
333471	JJJ1	CNAG_02484	0.30040987929614416
1054157	GAT204	CNAG_02198	0.29953622817993203
1052772	GAT204	SRX1	0.29950523376464805
861147	FZC51	CNAG_06427	0.29935472366850624
4307	SWI6	CNAG_00030	0.29935472366850624
1060142	GAT201	CNAG_01349	0.29929184913635304
1060441	GAT201	STL1	0.29929184913635304
1061907	GAT201	SWE102	0.29929184913635304
1061995	GAT201	LAC1	0.29929184913635304
1062266	GAT201	CNAG_03782	0.29929184913635304
1062896	GAT201	CNAG_04486	0.29929184913635304
1063252	GAT201	CNAG_04887	0.29929184913635304
1063608	GAT201	CNAG_05305	0.29929184913635304
1064567	GAT201	RIC8	0.29929184913635304
1064828	GAT201	HAD9	0.29929184913635304
1065249	GAT201	CNAG_07491	0.29929184913635304
258064	MIG1	CNAG_01925	0.2991843400891402
1008870	MIG1	CNAG_07869	0.2991843400891402
722617	FZC44	CNAG_05394	0.2991843400891402
868310	SWI6	CHS6	0.2991843400891402
945859	LIV1	CNAG_07367	0.2991843400891402
690377	GAT1	CNAG_05154	0.2991843400891402
807889	ADA2	CNAG_06023	0.2979247468422217
991163	ADA2	CNAG_07730	0.2979247468422217
180958	CCD6	CNAG_01354	0.29760006129611377
147980	FZC51	CNAG_01119	0.29753524198163656
758603	SP1	CNAG_05654	0.29753524198163656
1048827	LIV3	CNAG_03841	0.29752421379089394
578574	ECM2201	URO1	0.2968494431444708
88445	SWI6	CNAG_00681	0.2965285915525655
33332	MIG1	CNAG_00269	0.2965189641210185
109519	MIG1	CNAG_00827	0.2965189641210185
111964	MIG1	CNAG_00844	0.2965189641210185
871790	MIG1	CNAG_06512	0.2965189641210185
76772	BZP1	CNAG_00591	0.2965189641210185
769899	BZP1	CNAG_05736	0.2965189641210185
821303	BZP1	CNAG_06135	0.2965189641210185
839047	BZP1	CNAG_06271	0.2965189641210185
951031	BZP1	CNAG_07412	0.2965189641210185
979946	BZP1	CNAG_07642	0.2965189641210185
961888	JJJ1	CNAG_07493	0.2965189641210185
51830	RIM101	CNAG_00409	0.2965189641210185
76000	RIM101	CNAG_00586	0.2965189641210185
102315	RIM101	MP88	0.2965189641210185
163659	RIM101	MP98	0.2965189641210185
392363	RIM101	APH1	0.2965189641210185
400625	RIM101	CNAG_03007	0.2965189641210185
428616	RIM101	CNAG_03215	0.2965189641210185
656078	RIM101	CNAG_04887	0.2965189641210185
729502	RIM101	CNAG_05444	0.2965189641210185
739447	RIM101	CNAG_05520	0.2965189641210185
821449	RIM101	CNAG_06136	0.2965189641210185
1021858	RIM101	CNAG_07975	0.2965189641210185
710534	FZC44	CNAG_05305	0.2965189641210185
180154	DDT1	CNAG_01349	0.2965189641210185
870524	DDT1	CNAG_06503	0.2965189641210185
783785	ZFC5	CNAG_05831	0.2965189641210185
102269	RLM1	MP88	0.2965189641210185
428570	RLM1	CNAG_03215	0.2965189641210185
830887	RLM1	CNAG_06204	0.2965189641210185
836241	RLM1	CFT1	0.2965189641210185
69680	RDS2	CNAG_00539	0.2965189641210185
668261	FZC33	CNAG_04988	0.2965189641210185
567745	MAL13	CNAG_04231	0.2965189641210185
613938	ZFC8	CNAG_04590	0.2965189641210185
694702	ZFC8	CNAG_05185	0.2965189641210185
897710	ZFC8	CNAG_06705	0.2965189641210185
917138	ZFC8	CNAG_06844	0.2965189641210185
317169	FZC19	CNAG_02363	0.2965189641210185
465547	FZC45	TSA1	0.2965189641210185
786022	FZC45	TRR1	0.2965189641210185
976479	GAT8	CNAG_07611	0.2965189641210185
24652	SWI6	CNAG_00177	0.2965189641210185
141527	SWI6	CNAG_01077	0.2965189641210185
242960	SWI6	CNAG_01816	0.2965189641210185
341783	SWI6	CNAG_02544	0.2965189641210185
404655	SWI6	CNAG_03037	0.2965189641210185
994374	SWI6	CNAG_07756	0.2965189641210185
1004931	SWI6	CNAG_07842	0.2965189641210185
120716	FZC34	CNAG_00911	0.2965189641210185
401590	ECM2201	CAX4	0.2965189641210185
872886	CNAG_00514	FRE3	0.2965189641210185
462152	LIV1	KIP1	0.2965189641210185
29833	GAT1	LYS9	0.2965189641210185
87508	GAT1	CNAG_00675	0.2965189641210185
96229	GAT1	CNAG_00735	0.2965189641210185
163693	GAT1	CNAG_01231	0.2965189641210185
685329	GAT1	CNAG_05115	0.2965189641210185
842132	GAT1	CNAG_06294	0.2965189641210185
907763	GAT1	CNAG_06777	0.2965189641210185
21726	SP1	CNAG_00155	0.2965189641210185
9638	CNAG_00068	CNAG_00069	0.2965189641210185
4589	MLR1	CNAG_00032	0.2965189641210185
1022750	ERT1	CNAG_07981	0.2964340433605028
1046238	LIV3	ECM2201	0.296342372894287
1048490	LIV3	CNAG_03447	0.296342372894287
1092395	CIR1	CNAG_07695	0.29625648260116605
127327	FZC51	CNAG_00981	0.2957286512573302
376967	ADA2	CNAG_02840	0.2954729034418176
981974	CLR3	CNAG_07663	0.2954658478082067
341275	STB4	CNAG_02540	0.2952420277245264
1086673	CIR1	CNAG_00840	0.295007169246674
1091644	CIR1	CNAG_06516	0.295007169246674
1092391	CIR1	CNAG_07691	0.295007169246674
1060901	GAT201	CNAG_02198	0.294759809970856
855741	BZP5	CNAG_06388	0.29445008825751645
246939	ADA2	CNAG_01847	0.2943658009623477
194794	FZC51	FHB1	0.29424111734729563
986141	ASG101	CNAG_07690	0.2937764868546316
1062247	GAT201	CNAG_03759	0.293334186077118
1089539	CIR1	CNAG_04103	0.293027698993683
49768	FZC51	PKA1	0.2929472741922523
1090235	CIR1	CNAG_04891	0.292928874492645
581285	STB4	CNAG_04324	0.2927978706944651
310993	CCD6	CNAG_02317	0.2927819178153901
267533	RIM101	CNAG_01993	0.2927547059210893
399940	FZC51	CNAG_03002	0.2927547059210893
931056	CNAG_02603	CNAG_06977	0.2927547059210893
114453	ADA2	ITR2	0.2927547059210893
290713	MAL13	CNAG_02160	0.2921565827755589
623907	RDS2	PDC1	0.29205484636944273
417329	SP1	CNAG_03135	0.29205484636944273
1062865	GAT201	CNAG_04449	0.29200661182403603
713941	BZP3	CNAG_05331	0.2920033173453516
76306	RIM101	CNAG_00588	0.29200132406178064
836088	RLM1	CFO1	0.29200132406178064
609372	FZC33	LPI10	0.29200132406178064
825173	SWI6	CNAG_06162	0.29200132406178064
597532	LIV1	CNAG_04454	0.29200132406178064
336081	CCD6	CNAG_02502	0.2919019300160709
222326	FKH2	CNAG_01656	0.2915671307299413
925881	FZC31	CNAG_06918	0.29112740730124376
385671	CNAG_00514	CNAG_02899	0.2910837712392275
808332	CNAG_00514	CNAG_06027	0.2910837712392275
1003601	FZC31	CNAG_07829	0.291047290190366
917114	SWI6	CNAG_06844	0.2909087308709499
644913	RIM101	FZC8	0.29083551499533045
365897	RIM101	CNAG_02759	0.2906769858554935
1021826	CLR1	CNAG_07975	0.2905328834997265
496288	GAT7	CNAG_03714	0.2905328834997265
413574	FZC31	CNAG_03107	0.2902732645847094
898145	SWI6	CNAG_06708	0.2902601090904948
1052163	LIV3	CNAG_07985	0.29007267951965304
15340	FKH2	HPI3	0.2900720511319227
684982	PIP2	FZC42	0.2899617175203629
605745	HOB6	ZFC5	0.2899617175203629
454904	MBF1	GAT203	0.2899617175203629
860892	YAP2	PPR1	0.2899617175203629
713095	YRM103	CNAG_05324	0.2899617175203629
109908	ECM22	FZC38	0.2899617175203629
860856	ZNF2	PPR1	0.2899617175203629
102233	HLH5	MP88	0.2899617175203629
676458	GAT1	PIP201	0.2899617175203629
718254	BWC2	CNAG_05364	0.2899314571814197
800537	ECM2201	CNAG_05972	0.2899314571814197
476218	BZP5	CNAG_03565	0.2898411487651736
548396	STB4	YRM103	0.2889997794971659
1086914	CIR1	CNAG_01121	0.28892290592193604
1046668	LIV3	CNAG_01365	0.288857400417328
574702	RIM101	CNAG_04280	0.28826106284924496
173334	SIP4	CNAG_01299	0.28809176394555985
827794	FKH2	CNAG_06182	0.2879811457815804
957828	FKH2	MBS1	0.2879811457815804
1005515	CNAG_07528	CNAG_07845	0.2878742505034906
868330	FKH2	CHS6	0.28737567915436724
1053572	GAT204	GAT201	0.287243783473969
1056311	GAT204	CNAG_04675	0.287243783473969
1056738	GAT204	CNAG_05159	0.287243783473969
1057773	GAT204	BLP1	0.287243783473969
1058232	GAT204	FZC41	0.287243783473969
668245	ASG101	CNAG_04988	0.28696658193796953
241457	FZC51	CNAG_01803	0.28696658193796953
530849	CLR3	CNAG_03971	0.28696658193796953
922125	PPR1	CNAG_06890	0.28688941696045794
725371	FZC44	CNAG_05412	0.28688941696045794
584865	FZC45	CNAG_04351	0.28688941696045794
658146	FZC51	CNAG_04903	0.28623169932927056
164588	CCD6	CNAG_01236	0.28534089303206017
1050553	LIV3	STB4	0.285334348678589
430616	CCD6	CNAG_03231	0.2847386492452613
1056642	GAT204	PIP201	0.284658432006836
112114	CCD6	CNAG_00845	0.2845037923480325
1053207	GAT204	CNAG_01139	0.2844625115394589
382600	BZP5	FZC51	0.28442967855057305
458497	SWI6	GMT2	0.2843627464622245
486933	SP1	CNAG_03650	0.2842095262361161
498555	BZP5	CNAG_03728	0.2842057736937774
408281	FZC7	CNAG_03061	0.2839358968073301
51524	RIM101	CNAG_00407	0.2839358968073301
438865	RIM101	CNAG_03291	0.2839358968073301
713741	PIP2	CNAG_05329	0.2839358968073301
691533	ARO8001	CNAG_05162	0.2839358968073301
897557	ZFC8	CNAG_06704	0.2839358968073301
952325	ZFC8	CNAG_07421	0.2839358968073301
782012	GAT1	CNAG_05820	0.2839358968073301
891805	FZC3	CNAG_06662	0.28390698811219184
654782	FZC51	CNAG_04877	0.28390698811219184
927848	MAL13	CNAG_06931	0.28390698811219184
58311	ADA2	ISP6	0.28390698811219184
870084	FZC42	CNAG_06500	0.28387497947478324
1090272	CIR1	CNAG_04943	0.2838021516799929
560903	CLR1	CNAG_04185	0.28360760243408273
941440	ADA2	CNAG_07335	0.28360760243408273
965127	BZP5	CNAG_07522	0.2835940591970374
1091924	CIR1	CNAG_06827	0.28357529640197804
1089632	CIR1	CNAG_04206	0.283348143100739
1086381	CIR1	ERG3	0.283320844173431
759492	STB4	CNAG_05659	0.2831499542436579
244604	MIG1	CNAG_01827	0.2830232470189624
259441	MIG1	CNAG_01936	0.2830232470189624
956851	MIG1	CNAG_07456	0.2830232470189624
606991	CEP3	CNAG_04526	0.2830232470189624
1022630	BZP1	CNAG_07980	0.2830232470189624
112715	RIM101	CNAG_00849	0.2830232470189624
662196	RIM101	CNAG_04943	0.2830232470189624
759309	ERT1	CNAG_05658	0.2830232470189624
877562	DDT1	CNAG_06557	0.2830232470189624
1008981	DDT1	CNAG_07870	0.2830232470189624
713956	ADA2	CNAG_05331	0.2830232470189624
930257	BZP3	CNAG_06968	0.2830232470189624
262219	CNAG_00514	CNAG_01955	0.2830232470189624
348958	CNAG_00514	CNAG_02596	0.2830232470189624
609466	CNAG_00514	ITR1A	0.2830232470189624
609772	CNAG_00514	CNAG_04556	0.2830232470189624
783700	CNAG_00514	CNAG_05831	0.2830232470189624
913424	GAT1	HAP1	0.28299267180606075
1060981	GAT201	CNAG_02302	0.282981991767883
52394	RDS2	OFD1	0.2827232361593653
301344	RIM101	CNAG_02230	0.2824512862419958
723382	FZC44	CNAG_05399	0.2824512862419958
121605	HLH3	CNAG_00919	0.2824299586406054
205574	CNAG_05375	CNAG_01542	0.2824299586406054
649029	CLR4	MLN1	0.2824299586406054
433786	CLR1	CNAG_03252	0.2824299586406054
693675	CLR1	CNAG_05178	0.2824299586406054
42143	RDS2	CNAG_00336	0.2824299586406054
458549	RDS2	GMT2	0.2824299586406054
576337	RDS2	CNAG_04291	0.2824299586406054
1022728	RDS2	CNAG_07981	0.2824299586406054
349001	ASG101	CNAG_02596	0.2824299586406054
427014	FZC51	CAC1	0.2824299586406054
677855	ADA2	CNAG_05061	0.2824299586406054
505290	SP1	CNAG_03783	0.2824299586406054
68504	RIM101	ENA1	0.2824203718209713
544318	ADA2	CNAG_04065	0.2824203718209713
1063443	GAT201	CNAG_05114	0.282221794128418
636886	MAL13	CNAG_04750	0.2821176453689032
433830	CEP3	CNAG_03252	0.28204736672192177
117052	ADA2	CNAG_00885	0.28204736672192177
1046394	LIV3	CNAG_01071	0.281967282295227
1046544	LIV3	MP98	0.281967282295227
1046574	LIV3	GPB1	0.281967282295227
1047233	LIV3	CNAG_02005	0.281967282295227
1047397	LIV3	GRE2	0.281967282295227
1047402	LIV3	CNAG_02188	0.281967282295227
1047403	LIV3	CNAG_02189	0.281967282295227
1047634	LIV3	CNAG_02463	0.281967282295227
1047761	LIV3	CNAG_02601	0.281967282295227
1047772	LIV3	CNAG_02658	0.281967282295227
1048546	LIV3	CNAG_03516	0.281967282295227
1048734	LIV3	CNAG_03729	0.281967282295227
1049057	LIV3	CNAG_04091	0.281967282295227
1049130	LIV3	PEX6	0.281967282295227
1049920	LIV3	LPI11	0.281967282295227
1051462	LIV3	KRE61	0.281967282295227
1051681	LIV3	PEX1	0.281967282295227
1063292	GAT201	CNAG_04943	0.2816494703292849
426855	CNAG_02603	CNAG_03199	0.2814213770631262
130381	CNAG_02603	CNAG_01001	0.28114281988343043
139630	FZC42	FRK102	0.28113277174225115
441783	CCD6	CNAG_03310	0.2810531047406637
353365	CCD6	CNAG_02672	0.28097476534354515
530202	CCD6	CNAG_03964	0.28097476534354515
890450	FZC7	CNAG_06653	0.2809445594478457
281302	RIM101	CNAG_02093	0.2809445594478457
549157	RIM101	PDR5-2	0.2809445594478457
977616	DDT1	CNAG_07626	0.2809445594478457
581044	BWC2	CNAG_04323	0.2809445594478457
7206	ECM2201	CNAG_00053	0.2809445594478457
953705	FZC51	CNAG_07431	0.2808993355702101
424056	BZP5	CNAG_03179	0.2806586789808517
847786	BZP5	CNAG_06334	0.2806586789808517
586950	CCD6	CNAG_04365	0.28050448119343024
971994	CCD6	ELP3	0.2804304006840277
1061001	GAT201	CNAG_02323	0.280382573604584
945374	CCD6	CNAG_07362	0.2802249652117926
1072526	NRG1	CNAG_00078	0.280105531215668
1063132	GAT201	CNAG_04756	0.27972149848938
749704	BZP1	ECA1	0.2794187335988748
688202	RIM101	CNAG_05138	0.2794187335988748
660818	ZAP104	YFH701	0.2794187335988748
548504	YRM103	CNAG_04094	0.2794187335988748
259838	RDS2	CNAG_01939	0.2794187335988748
314846	BZP3	CNAG_02347	0.2794187335988748
949265	ZFC8	CNAG_07401	0.279406562456461
1018138	RDS2	CNAG_07949	0.2791106224592589
948869	CLR4	CNAG_07393	0.27904022081673835
107442	MAL13	CNAG_00814	0.27904022081673835
713650	ADA2	CNAG_05329	0.27904022081673835
928297	BWC2	CNAG_06935	0.27857319352819104
410908	GAT1	CNAG_03084	0.27857319352819104
91299	RIM101	LPI15	0.2780763394554313
1089829	CIR1	CNAG_04417	0.277776539325714
1007751	ARO8001	CNAG_07862	0.27771760084115504
909944	FKH2	CNAG_06793	0.27771760084115504
1016424	FKH2	CNAG_07938	0.27771760084115504
742610	ASG1	CNAG_05542	0.2775446090913268
474588	FZC51	CNAG_03555	0.2775446090913268
704471	ADA2	CNAG_05263	0.2775446090913268
595840	BZP5	CNAG_04442	0.2775378416936758
646277	CLR4	CNAG_04818	0.2775378416936758
151778	SWI6	RPA70	0.2766682783359144
471897	HOB6	CNAG_03532	0.2764119011304615
1091522	CIR1	CNAG_06372	0.276308059692383
791849	FZC51	CNAG_05891	0.27621758817102005
131406	BZP5	CNAG_01007	0.27617727396570274
1062379	GAT201	CNAG_03911	0.275693893432617
612498	CCD6	CNAG_04580	0.2755645555811286
1089360	CIR1	CNAG_03911	0.275550067424774
691421	BZP1	CNAG_05161	0.27542362403499177
690988	SP1	CNAG_05158	0.27542362403499177
1008990	FZC8	CNAG_07870	0.2754204096185442
165492	CNAG_05375	HAPX	0.2751723652481598
260528	MLR1	CNAG_01944	0.2751723652481598
723841	FZC44	CNAG_05402	0.2750089077588112
410776	ADA2	CNAG_03083	0.2745854708996287
717462	HLH1	CNAG_05357	0.2745854708996287
378355	FZC45	CNAG_02849	0.2745787756549368
805766	CNAG_02603	CNAG_06009	0.27455517935172963
231811	FKH2	CNAG_01726	0.27455517935172963
378515	FKH2	CNAG_02850	0.27455517935172963
758796	FKH2	CML1	0.27455517935172963
1061237	GAT201	CNAG_02588	0.274508535861969
1064590	GAT201	CNAG_06424	0.274508535861969
1060275	GAT201	CNAG_01506	0.274371445178986
1062829	GAT201	ARO80	0.274371445178986
1063901	GAT201	CNAG_05632	0.274371445178986
277811	BZP5	CNAG_02070	0.27420947566107
298465	BZP5	CNAG_02211	0.27420947566107
400041	BZP5	CNAG_03002	0.27420947566107
657794	GAT1	CNAG_04901	0.27420947566107
1052419	GAT204	CNAG_00251	0.274109601974487
1054945	GAT204	CNAG_03132	0.274109601974487
464421	CCD6	CNAG_03474	0.2741068729144778
274078	ARO8001	CNAG_02045	0.2740434120847399
1031142	ASG1	CNAG_09007T0	0.27398232809010953
847685	FZC51	CNAG_06334	0.2738597420372195
550149	CNAG_02603	CNAG_04105	0.273681044255138
863216	BZP1	SSA1	0.27366084190796314
560990	ADA2	CNAG_04186	0.27366084190796314
908647	RIM101	MNN2	0.27364049808366425
95917	BZP5	CCD3	0.2736136988019608
416040	ARO8001	CNAG_03125	0.2736136988019608
1064164	GAT201	CNAG_05916	0.27353686094284096
413556	ASG101	CNAG_03107	0.2730681842108373
453125	GAT1	CNAG_03389	0.2730681842108373
150053	CCD6	CNAG_01132	0.2729247115574099
344296	ARO8001	CNAG_02562	0.27272399587602364
902539	CCD6	CNAG_06741	0.2725705943120331
1086795	CIR1	CNAG_00999	0.272533416748047
334355	CLR1	CNAG_02491	0.27253207230600895
1029200	FZC44	CNAG_08023	0.2725317962210392
69396	ERT1	CNAG_00537	0.2725317962210392
800543	SWI6	CNAG_05972	0.2725317962210392
1049521	LIV3	CNAG_04623	0.272465586662292
891791	DDT1	CNAG_06662	0.2722713039625421
695124	BZP3	CNAG_05188	0.2722713039625421
1004917	CNAG_00514	CNAG_07842	0.2722713039625421
300460	GAT1	EXG104	0.2722713039625421
381383	GAT1	CNAG_02869	0.2722713039625421
871011	RIM101	CNAG_06507	0.27219565093651604
647925	RDS2	CNAG_04830	0.27219565093651604
1007674	HLH1	CNAG_07862	0.27219565093651604
88386	HOB3	CNAG_00680	0.27163707341627824
552972	HOB6	CNAG_04126	0.27163707341627824
672723	ZFC5	CNAG_05021	0.2713336617228918
234241	ADA2	AQY1	0.2713336617228918
227024	BZP5	CNAG_01691	0.2712858961521372
336915	FZC51	CNAG_02508	0.2712858961521372
230110	ADA2	CNAG_01714	0.2712858961521372
1045803	LIV3	CNAG_00399	0.271269679069519
1046586	LIV3	CNAG_01275	0.271269679069519
1047200	LIV3	CNAG_01969	0.271269679069519
1049690	LIV3	FZC8	0.271269679069519
1050700	LIV3	IRK4	0.271269679069519
13943	SWI6	CNAG_00099	0.2709720426758917
393692	RDS2	CFO2	0.270822195432061
922826	RDS2	CNAG_06897	0.270822195432061
675715	GAT7	CNAG_05042	0.270822195432061
1063236	GAT201	PNB1	0.270672559738159
1064666	GAT201	CNAG_06518	0.270672559738159
1091013	CIR1	CNAG_05774	0.27046149969101
215054	FZC42	CNAG_01606	0.2704553278948097
714100	CLR3	CNAG_05333	0.2704553278948097
961735	JJJ1	CNAG_07492	0.2704341008198782
132296	RIM101	CNAG_01013	0.2704341008198782
260957	RIM101	CNAG_01946	0.2704341008198782
576339	RLM1	CNAG_04291	0.2704341008198782
67843	ASG1	CNAG_00526	0.2704341008198782
452862	ZFC8	CNAG_03387	0.2704341008198782
789502	BZP5	CNAG_05873	0.2701567729768686
292064	SWI6	CNAG_02169	0.26988122154449584
959228	SKN7	CNAG_07475	0.26985082075868466
143037	SP1	CNAG_01087	0.26985082075868466
18661	BZP5	CNAG_00134	0.2697655566851909
185412	BZP5	CNAG_01386	0.2697655566851909
199026	BZP5	CNAG_01493	0.2697655566851909
310398	BZP5	CNAG_02313	0.2697655566851909
342829	BZP5	CNAG_02550	0.2697655566851909
392085	BZP5	CNAG_02942	0.2697655566851909
665896	BZP5	CNAG_04970	0.2697655566851909
861248	BZP5	CNAG_06427	0.2697655566851909
943708	BZP5	CNAG_07350	0.2697655566851909
168176	FZC51	GPB1	0.2697393661246503
1030616	LIV1	CNAG_09004T0	0.2697393661246503
1059177	GAT201	CNAG_00264	0.269733786582947
1064823	GAT201	CNAG_06693	0.269733786582947
971535	CCD6	CNAG_07567	0.26918435787647743
138740	HLH3	CNAG_01055	0.2691568061441621
160785	SP1	CNAG_01207	0.2691568061441621
880310	ARO8001	CNAG_06583	0.2690004527604759
658752	CNAG_02603	CLR4	0.2690004527604759
368246	ADA2	BIM1	0.2689008007032961
101317	FKH2	MSH2	0.2688477743388188
396964	CCD6	CNAG_02982	0.26844902217815986
458899	CNAG_05375	FZC48	0.2683450328005925
132425	YAP2	ZFC4	0.2683450328005925
463740	GAT203	LAC1	0.2683450328005925
994231	CNAG_01977	CNAG_07755	0.2683450328005925
610690	CNAG_00514	CNAG_04564	0.2683450328005925
311471	MLR1	FZC17	0.2683450328005925
857654	RDS2	CNAG_06404	0.2678149916005336
850132	FZC51	CNAG_06350	0.2676209259736092
575853	FZC51	CNAG_04288	0.2670758472794256
62658	ARO8001	CNAG_00490	0.2670683020845415
163539	SP1	MP98	0.2670305625065502
475912	BZP5	CNAG_03563	0.2668893575610019
564482	BZP5	CNAG_04208	0.2668893575610019
921525	BZP5	CNAG_06884	0.2668893575610019
842509	RDS2	CNAG_06296	0.2667652279035443
910800	CCD6	CNAG_06798	0.26670411636717484
1051915	LIV3	CNAG_07685	0.26652169227600103
856628	CNAG_05375	CNAG_06395	0.26628053221103914
929925	MIG1	CNAG_06963	0.2661376318795369
447705	CLR1	CNAG_03352	0.2661376318795369
1061284	GAT201	CNAG_02683	0.26597660779953
208801	CCD6	CNAG_01564	0.265626081984214
902502	ERT1	CNAG_06741	0.2655788586159416
571717	FKH2	CNAG_04261	0.2655646082481535
882457	ZFC5	CNAG_06598	0.2654031007875081
112917	ZFC4	CNAG_00851	0.2654031007875081
358448	ECM2201	CNAG_02706	0.2654031007875081
